"KEYWORDS_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Keyword,Keyword ID,Impressions,Clicks,Cost,Conversions,CTR,Day,First page CPC,First position CPC
insulated picnic tote,297074117925,2,0,0,0.00,0.00%,2022-04-01,0, --
personalised lunch box,298615163945,2,0,0,0.00,0.00%,2022-04-01,0, --
branded food containers,297856286595,28,1,620000,1.00,3.57%,2022-04-01,0, --
best label printer,32403456,5,0,0,0.00,0.00%,2022-04-01,0, --
sticker printing services,296726405211,4,0,0,0.00,0.00%,2022-04-01,0, --
branded packing tape,299132342148,1,0,0,0.00,0.00%,2022-04-01,0, --
branded cups,51683201,22,0,0,0.00,0.00%,2022-04-02,0, --
custom logo plastic cups,59238568,4,0,0,0.00,0.00%,2022-04-02,0, --
logo coffee cups,155183444,1,0,0,0.00,0.00%,2022-04-02,0, --
branded coffee mugs,372541183,7,1,650000,1.00,14.29%,2022-04-02,0, --
mug designer,917729085,9,0,0,0.00,0.00%,2022-04-02,0, --
bubble mailer envelopes,457204727,1,0,0,0.00,0.00%,2022-04-02,0, --
customised mugs,55113351,2,0,0,0.00,0.00%,2022-04-03,0, --
custom lunch bags,488867579672,3,0,0,0.00,0.00%,2022-04-03,0, --
take out food containers,113884443,16,0,0,0.00,0.00%,2022-04-03,0, --
label and sticker maker,305284946338,4,0,0,0.00,0.00%,2022-04-03,0, --
logo coffee cups,155183444,3,0,0,0.00,0.00%,2022-04-04,0, --
branded coffee mugs,372541183,11,0,0,0.00,0.00%,2022-04-04,0, --
branded coffee mug,295644649893,6,0,0,0.00,0.00%,2022-04-04,0, --
custom paper cups with logo,301206325896,3,0,0,0.00,0.00%,2022-04-04,0, --
take away food packaging,651577233,8,0,0,0.00,0.00%,2022-04-04,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-04,0, --
branded box,320363848754,1,0,0,0.00,0.00%,2022-04-04,0, --
take out paper bags,298139909217,1,0,0,0.00,0.00%,2022-04-05,0, --
custom lunch tote,321765167510,2,0,0,0.00,0.00%,2022-04-05,0, --
custom t shirt bags,709877789,2,0,0,0.00,0.00%,2022-04-05,0, --
bulk clear plastic bags,1183586291,2,0,0,0.00,0.00%,2022-04-05,0, --
take out food containers,113884443,8,0,0,0.00,0.00%,2022-04-05,0, --
take away food packaging,651577233,12,1,940000,0.00,8.33%,2022-04-05,0, --
custom bag packaging,13458883967,2,0,0,0.00,0.00%,2022-04-05,0, --
buy shipping supplies,296084210320,1,0,0,0.00,0.00%,2022-04-05,0, --
package supplies,165667344,46,3,2710000,3.00,6.52%,2022-04-05,0, --
poly mailers,20879122,8,0,0,0.00,0.00%,2022-04-05,0, --
custom logo mugs,731907726,1,0,0,0.00,0.00%,2022-04-06,0, --
order custom cups,297953637490,3,0,0,0.00,0.00%,2022-04-06,0, --
poly mailers,20879122,7,0,0,0.00,0.00%,2022-04-06,0, --
custom lunch tote,321765167510,1,0,0,0.00,0.00%,2022-04-07,0, --
take away containers,120761701,30,1,750000,1.00,3.33%,2022-04-07,0, --
branded food containers,297856286595,25,0,0,0.00,0.00%,2022-04-07,0, --
sustainable food packaging solutions,854948038078,2,0,0,0.00,0.00%,2022-04-07,0, --
label and sticker maker,305284946338,10,0,0,0.00,0.00%,2022-04-07,0, --
custom printed packaging bags,320363852354,3,0,0,0.00,0.00%,2022-04-07,0, --
corrugated cardboard boxes for sale,336670889980,2,1,870000,1.00,50.00%,2022-04-07,0, --
environmentally sustainable packaging,605039432381,11,1,890000,1.00,9.09%,2022-04-07,0, --
custom shipping boxes,297457519375,1,0,0,0.00,0.00%,2022-04-08,0, --
personal mug,95235712,3,0,0,0.00,0.00%,2022-04-09,0, --
personalised plastic cups,4703456130,2,0,0,0.00,0.00%,2022-04-09,0, --
customizable tumblers,296677153370,1,0,0,0.00,0.00%,2022-04-09,0, --
custom printed disposable plastic cups,311482192732,1,0,0,0.00,0.00%,2022-04-09,0, --
promotional lunch coolers,1089719531,3,0,0,0.00,0.00%,2022-04-09,0, --
custom lunch tote,321765167510,2,0,0,0.00,0.00%,2022-04-09,0, --
customised mugs,55113351,6,0,0,0.00,0.00%,2022-04-10,0, --
mug designer,917729085,8,0,0,0.00,0.00%,2022-04-10,0, --
branded food containers,297856286595,24,0,0,0.00,0.00%,2022-04-10,0, --
takeaway containers with lids,310089136245,2,0,0,0.00,0.00%,2022-04-10,0, --
sticker printing services,296726405211,9,1,1050000,1.00,11.11%,2022-04-10,0, --
custom business labels,296891289485,3,0,0,0.00,0.00%,2022-04-10,0, --
buy shipping supplies,296084210320,1,0,0,0.00,0.00%,2022-04-10,0, --
bubble mailer envelopes,457204727,3,0,0,0.00,0.00%,2022-04-10,0, --
environmentally sustainable packaging,605039432381,5,0,0,0.00,0.00%,2022-04-10,0, --
imprinted cups,19929596,2,0,0,0.00,0.00%,2022-04-11,0, --
branded cups,51683201,40,0,0,0.00,0.00%,2022-04-11,0, --
personalised cups,65344390,9,0,0,0.00,0.00%,2022-04-11,0, --
insulated picnic tote,297074117925,36,0,0,0.00,0.00%,2022-04-11,0, --
custom insulated bags,297547012953,6,1,780000,0.00,16.67%,2022-04-11,0, --
plastic takeaway containers,163114073,3,0,0,0.00,0.00%,2022-04-11,0, --
custom shipping boxes,297457519375,1,0,0,0.00,0.00%,2022-04-11,0, --
promotional lunch coolers,1089719531,6,0,0,0.00,0.00%,2022-04-12,0, --
branded food containers,297856286595,20,0,0,0.00,0.00%,2022-04-12,0, --
custom logo tape,296980289189,2,0,0,0.00,0.00%,2022-04-12,0, --
bubble envelopes,14869840,1,0,0,0.00,0.00%,2022-04-12,0, --
environmentally sustainable packaging,605039432381,10,0,0,0.00,0.00%,2022-04-12,0, --
takeaway paper bags,316389414944,1,0,0,0.00,0.00%,2022-04-14,0, --
custom wax paper for food,392276819484,2,0,0,0.00,0.00%,2022-04-14,0, --
personalised plastic cups,4703456130,2,0,0,0.00,0.00%,2022-04-14,0, --
best label printer,32403456,1,0,0,0.00,0.00%,2022-04-14,0, --
order printed labels,295625477420,3,0,0,0.00,0.00%,2022-04-14,0, --
branded cups,51683201,20,1,660000,0.00,5.00%,2022-04-15,0, --
branded coffee mug,295644649893,5,0,0,0.00,0.00%,2022-04-15,0, --
custom paper cups with logo,301206325896,1,0,0,0.00,0.00%,2022-04-15,0, --
insulated picnic tote,297074117925,2,0,0,0.00,0.00%,2022-04-15,0, --
yeti food thermos,306269848515,1,0,0,0.00,0.00%,2022-04-15,0, --
label and sticker maker,305284946338,9,1,1090000,1.00,11.11%,2022-04-15,0, --
customizable tumblers,296677153370,3,1,710000,1.00,33.33%,2022-04-16,0, --
plastic cups with logo printed,548215101598,1,0,0,0.00,0.00%,2022-04-16,0, --
custom t shirt bags,709877789,2,0,0,0.00,0.00%,2022-04-16,0, --
plastic bag companies,298453206137,1,0,0,0.00,0.00%,2022-04-16,0, --
bubble wrap pouches,297254542441,2,0,0,0.00,0.00%,2022-04-16,0, --
custom printed deli paper,351998513207,2,0,0,0.00,0.00%,2022-04-17,0, --
customised mugs,55113351,3,0,0,0.00,0.00%,2022-04-17,0, --
custom lunch tote,321765167510,3,0,0,0.00,0.00%,2022-04-17,0, --
bulk clear plastic bags,1183586291,4,0,0,0.00,0.00%,2022-04-17,0, --
take away containers,120761701,21,0,0,0.00,0.00%,2022-04-17,0, --
take away food packaging,651577233,1,0,0,0.00,0.00%,2022-04-17,0, --
branded box,320363848754,5,0,0,0.00,0.00%,2022-04-17,0, --
custom printed disposable plastic cups,311482192732,2,0,0,0.00,0.00%,2022-04-18,0, --
personalised lunch box,298615163945,3,0,0,0.00,0.00%,2022-04-18,0, --
custom lunch bags,488867579672,4,0,0,0.00,0.00%,2022-04-18,0, --
custom t shirt bags,709877789,6,1,780000,1.00,16.67%,2022-04-18,0, --
take away containers,120761701,16,0,0,0.00,0.00%,2022-04-18,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-18,0, --
printed tags,297395514385,11,0,0,0.00,0.00%,2022-04-18,0, --
branded packing tape,299132342148,1,0,0,0.00,0.00%,2022-04-18,0, --
environmentally sustainable packaging,605039432381,3,0,0,0.00,0.00%,2022-04-18,0, --
branded cups,51683201,31,1,800000,1.00,3.23%,2022-04-19,0, --
cups printed with logo,299141445796,6,0,0,0.00,0.00%,2022-04-19,0, --
custom insulated bags,297547012953,9,0,0,0.00,0.00%,2022-04-19,0, --
package supplies,165667344,25,1,1040000,1.00,4.00%,2022-04-19,0, --
custom product packaging design,337876775908,1,0,0,0.00,0.00%,2022-04-19,0, --
branded food containers,297856286595,19,0,0,0.00,0.00%,2022-04-20,0, --
package supplies,165667344,16,1,1000000,1.00,6.25%,2022-04-20,0, --
custom made cardboard boxes,296653021170,2,0,0,0.00,0.00%,2022-04-20,0, --
environmentally sustainable packaging,605039432381,9,1,910000,1.00,11.11%,2022-04-20,0, --
custom printed deli paper,351998513207,1,0,0,0.00,0.00%,2022-04-21,0, --
branded coffee mugs,372541183,3,0,0,0.00,0.00%,2022-04-21,0, --
order custom cups,297953637490,3,0,0,0.00,0.00%,2022-04-21,0, --
custom made stickers for business,295234364140,5,0,0,0.00,0.00%,2022-04-21,0, --
custom printed packaging bags,320363852354,1,0,0,0.00,0.00%,2022-04-21,0, --
biodegradable shipping bags,296293199909,1,0,0,0.00,0.00%,2022-04-21,0, --
imprinted cups,19929596,1,0,0,0.00,0.00%,2022-04-22,0, --
customizable tumblers,296677153370,1,0,0,0.00,0.00%,2022-04-22,0, --
cups printed with logo,299141445796,6,0,0,0.00,0.00%,2022-04-22,0, --
custom paper cups with logo,301206325896,2,0,0,0.00,0.00%,2022-04-22,0, --
thermal tote,299979632765,4,0,0,0.00,0.00%,2022-04-22,0, --
bulk clear plastic bags,1183586291,3,0,0,0.00,0.00%,2022-04-22,0, --
plastic takeaway containers,163114073,12,0,0,0.00,0.00%,2022-04-22,0, --
custom hang tag,51401767,1,0,0,0.00,0.00%,2022-04-22,0, --
sticker printing services,296726405211,2,0,0,0.00,0.00%,2022-04-22,0, --
buy shipping supplies,296084210320,1,0,0,0.00,0.00%,2022-04-22,0, --
cheap mug printing,1170266955,1,0,0,0.00,0.00%,2022-04-23,0, --
custom printed paper coffee cups,1273554821,10,0,0,0.00,0.00%,2022-04-23,0, --
take away food packaging,651577233,4,1,890000,1.00,25.00%,2022-04-23,0, --
chinese takeout box,322578540674,1,0,0,0.00,0.00%,2022-04-23,0, --
custom shipping boxes,297457519375,2,1,900000,1.00,50.00%,2022-04-24,0, --
personalised plastic cups,4703456130,2,0,0,0.00,0.00%,2022-04-25,0, --
logo printed drinkware,404139725247,2,0,0,0.00,0.00%,2022-04-25,0, --
custom t shirt bags,709877789,1,0,0,0.00,0.00%,2022-04-25,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-25,0, --
label and sticker maker,305284946338,6,0,0,0.00,0.00%,2022-04-25,0, --
custom corrugated shipping boxes,298198939915,1,0,0,0.00,0.00%,2022-04-25,0, --
corrugated cardboard boxes for sale,336670889980,2,0,0,0.00,0.00%,2022-04-25,0, --
custom printed deli paper,351998513207,1,0,0,0.00,0.00%,2022-04-26,0, --
food packaging containers wholesale,296639495400,1,0,0,0.00,0.00%,2022-04-26,0, --
label and sticker maker,305284946338,3,1,980000,1.00,33.33%,2022-04-26,0, --
packing boxes near me,298046890463,1,0,0,0.00,0.00%,2022-04-26,0, --
personalized plastic bags,151615763,3,0,0,0.00,0.00%,2022-04-06,0, --
takeaway cake boxes,296819226690,2,0,0,0.00,0.00%,2022-04-06,0, --
custom coffee mugs,24172830,7,0,0,0.00,0.00%,2022-04-07,0, --
personalized tumblers,544432166,2,0,0,0.00,0.00%,2022-04-07,0, --
small plastic cup,305572345171,3,0,0,0.00,0.00%,2022-04-07,0, --
biodegradable food trays,296293174309,1,0,0,0.00,0.00%,2022-04-07,0, --
box packaging wholesale,320363848474,5,0,0,0.00,0.00%,2022-04-07,0, --
paper take out bags,5974627366,3,0,0,0.00,0.00%,2022-04-08,0, --
custom large coffee mugs,1493790223,2,0,0,0.00,0.00%,2022-04-08,0, --
personalized plastic bags,151615763,6,0,0,0.00,0.00%,2022-04-08,0, --
box packaging wholesale,320363848474,1,0,0,0.00,0.00%,2022-04-08,0, --
paper mailers,295633673426,2,0,0,0.00,0.00%,2022-04-08,0, --
custom mugs,10115561,117,1,750000,1.00,0.85%,2022-04-09,0, --
takeaway cake boxes,296819226690,1,0,0,0.00,0.00%,2022-04-09,0, --
branded coffee cups,1213529396,4,0,0,0.00,0.00%,2022-04-10,0, --
personalized mugs bulk,294737484856,4,1,540000,1.00,25.00%,2022-04-10,0, --
custom poly mailers,4042107134,1,0,0,0.00,0.00%,2022-04-10,0, --
food paper supply,375655997496,7,0,0,0.00,0.00%,2022-04-11,0, --
custom printed shot glasses,630153869,2,0,0,0.00,0.00%,2022-04-11,0, --
small plastic cup,305572345171,8,0,0,0.00,0.00%,2022-04-11,0, --
biodegradable food containers,1132548569,6,0,0,0.00,0.00%,2022-04-11,0, --
food brand packaging,590684818957,2,0,0,0.00,0.00%,2022-04-11,0, --
custom printed shot glasses,630153869,1,0,0,0.00,0.00%,2022-04-12,0, --
take out boxes,127340930,10,0,0,0.00,0.00%,2022-04-12,0, --
custom insulated lunch bags,298771665276,3,0,0,0.00,0.00%,2022-04-12,0, --
environmentally friendly food packaging,2013799299,4,0,0,0.00,0.00%,2022-04-12,0, --
biodegradable food trays,296293174309,1,0,0,0.00,0.00%,2022-04-12,0, --
takeaway cake boxes,296819226690,2,0,0,0.00,0.00%,2022-04-12,0, --
label stickers for printing,296964536563,4,0,0,0.00,0.00%,2022-04-12,0, --
label and sticker printer,355501746709,8,0,0,0.00,0.00%,2022-04-12,0, --
bags from recycled materials,300521062252,1,0,0,0.00,0.00%,2022-04-12,0, --
box packing,19970046,4,0,0,0.00,0.00%,2022-04-12,0, --
biodegradable poly mailers,296293194189,1,0,0,0.00,0.00%,2022-04-12,0, --
custom poly mailers,4042107134,2,0,0,0.00,0.00%,2022-04-12,0, --
paper take out bags,5974627366,3,0,0,0.00,0.00%,2022-04-13,0, --
food paper supply,375655997496,10,2,1530000,1.00,20.00%,2022-04-13,0, --
take out cups,282983399,2,0,0,0.00,0.00%,2022-04-13,0, --
mug design,363833236,38,0,0,0.00,0.00%,2022-04-13,0, --
branded coffee cups,1213529396,2,1,800000,1.00,50.00%,2022-04-13,0, --
label and sticker printer,355501746709,5,0,0,0.00,0.00%,2022-04-13,0, --
shipping bags,10993011,3,0,0,0.00,0.00%,2022-04-13,0, --
reusable poly bags,383314275309,1,0,0,0.00,0.00%,2022-04-13,0, --
custom coffee mugs,24172830,17,0,0,0.00,0.00%,2022-04-14,0, --
custom packaging tape,1156218702,5,0,0,0.00,0.00%,2022-04-14,0, --
custom tags and labels,1741364232,6,0,0,0.00,0.00%,2022-04-14,0, --
mug design,363833236,27,4,2700000,4.00,14.81%,2022-04-15,0, --
custom large coffee mugs,1493790223,1,0,0,0.00,0.00%,2022-04-15,0, --
picnic thermal tote,33775476949,2,0,0,0.00,0.00%,2022-04-15,0, --
black shopping bags,14131980,2,0,0,0.00,0.00%,2022-04-15,0, --
disposable food containers wholesale,296639492840,2,2,1620000,1.00,100.00%,2022-04-15,0, --
label and print,298270366065,49,0,0,0.00,0.00%,2022-04-15,0, --
mug online,10647766,133,1,770000,1.00,0.75%,2022-04-16,0, --
custom label printer,17133296,1,0,0,0.00,0.00%,2022-04-16,0, --
custom poly bags,28539052,7,0,0,0.00,0.00%,2022-04-16,0, --
printed coffee cups,125669854,10,0,0,0.00,0.00%,2022-04-17,0, --
mug design,363833236,18,1,690000,1.00,5.56%,2022-04-17,0, --
branded coffee cups,1213529396,6,0,0,0.00,0.00%,2022-04-17,0, --
environmentally friendly food packaging,2013799299,2,0,0,0.00,0.00%,2022-04-17,0, --
custom packaging tape,1156218702,1,0,0,0.00,0.00%,2022-04-17,0, --
label and print,298270366065,35,1,1190000,1.00,2.86%,2022-04-17,0, --
bags from recycled materials,300521062252,1,0,0,0.00,0.00%,2022-04-17,0, --
custom insulated lunch bags,298771665276,2,0,0,0.00,0.00%,2022-04-18,0, --
custom packaging tape,1156218702,4,0,0,0.00,0.00%,2022-04-18,0, --
printer for printing labels,361175244957,1,0,0,0.00,0.00%,2022-04-18,0, --
personalized plastic bags,151615763,2,0,0,0.00,0.00%,2022-04-18,0, --
poly woven bags,2783890816,2,0,0,0.00,0.00%,2022-04-18,0, --
food paper supply,375655997496,13,1,760000,1.00,7.69%,2022-04-19,0, --
custom coffee mugs,24172830,13,0,0,0.00,0.00%,2022-04-19,0, --
personalized mugs bulk,294737484856,2,0,0,0.00,0.00%,2022-04-19,0, --
custom lunch cooler,300514400107,2,0,0,0.00,0.00%,2022-04-19,0, --
environmentally friendly food packaging,2013799299,5,0,0,0.00,0.00%,2022-04-19,0, --
branded labels,295435309580,1,0,0,0.00,0.00%,2022-04-19,0, --
custom poly bags,28539052,5,1,1000000,1.00,20.00%,2022-04-19,0, --
branded coffee cups,1213529396,2,0,0,0.00,0.00%,2022-04-20,0, --
personalized mugs bulk,294737484856,8,0,0,0.00,0.00%,2022-04-20,0, --
custom label printer,17133296,1,0,0,0.00,0.00%,2022-04-20,0, --
food paper supply,375655997496,7,1,760000,1.00,14.29%,2022-04-21,0, --
mug online,10647766,124,0,0,0.00,0.00%,2022-04-21,0, --
mug design,363833236,22,0,0,0.00,0.00%,2022-04-21,0, --
branded coffee cups,1213529396,3,0,0,0.00,0.00%,2022-04-21,0, --
t shirt bags,295545918470,5,0,0,0.00,0.00%,2022-04-21,0, --
sustainable food packaging,5645779853,2,0,0,0.00,0.00%,2022-04-21,0, --
poly mailer bags,711181765,3,0,0,0.00,0.00%,2022-04-21,0, --
food service paper,296134542139,5,0,0,0.00,0.00%,2022-04-22,0, --
personalized shot glasses,17884360,2,0,0,0.00,0.00%,2022-04-22,0, --
custom tumblers,445766284,4,0,0,0.00,0.00%,2022-04-22,0, --
logo printed coffee cups,354752594299,1,0,0,0.00,0.00%,2022-04-22,0, --
insulated tote bags,296150627180,63,0,0,0.00,0.00%,2022-04-22,0, --
personalized plastic bags,151615763,1,0,0,0.00,0.00%,2022-04-22,0, --
takeaway cake boxes,296819226690,8,0,0,0.00,0.00%,2022-04-22,0, --
custom label printer,17133296,8,0,0,0.00,0.00%,2022-04-22,0, --
custom coffee mugs,24172830,7,0,0,0.00,0.00%,2022-04-23,0, --
custom packaging plastic bags,447288118765,3,0,0,0.00,0.00%,2022-04-23,0, --
take away boxes for food,315083797573,7,0,0,0.00,0.00%,2022-04-23,0, --
custom poly mailers,4042107134,2,0,0,0.00,0.00%,2022-04-23,0, --
custom poly bags,28539052,2,0,0,0.00,0.00%,2022-04-24,0, --
custom coffee cups,25717986,1,0,0,0.00,0.00%,2022-04-25,0, --
custom packaging plastic bags,447288118765,5,0,0,0.00,0.00%,2022-04-25,0, --
best sticker printing,14424630649,1,0,0,0.00,0.00%,2022-04-25,0, --
sustainable shipping packaging,372209668743,1,0,0,0.00,0.00%,2022-04-25,0, --
take out supplies,301620483031,8,0,0,0.00,0.00%,2022-04-26,0, --
custom packaging plastic bags,447288118765,3,0,0,0.00,0.00%,2022-04-26,0, --
plastic t shirt bags,488011180472,5,0,0,0.00,0.00%,2022-04-26,0, --
personalized plastic bags,151615763,1,0,0,0.00,0.00%,2022-04-26,0, --
poly mailer bags,711181765,1,0,0,0.00,0.00%,2022-04-26,0, --
customized plastic cups,298180537823,1,0,0,0.00,0.00%,2022-04-27,0, --
poly mailer bags,711181765,2,0,0,0.00,0.00%,2022-04-27,0, --
tamper evident,10008211,3,0,0,0.00,0.00%,2022-04-28,0, --
biodegradable food containers,1132548569,13,0,0,0.00,0.00%,2022-04-28,0, --
sticker making companies,2344841677,7,0,0,0.00,0.00%,2022-04-28,0, --
black shopping bags,14131980,1,0,0,0.00,0.00%,2022-04-29,0, --
t shirt bags,295545918470,3,0,0,0.00,0.00%,2022-04-29,0, --
a label printer,337153513096,11,0,0,0.00,0.00%,2022-04-29,0, --
custom printed packaging,293584118,1,0,0,0.00,0.00%,2022-04-29,0, --
take away boxes for food,315083797573,10,0,0,0.00,0.00%,2022-04-30,0, --
custom packaging tape,1156218702,2,0,0,0.00,0.00%,2022-04-30,0, --
box packing,19970046,4,0,0,0.00,0.00%,2022-04-30,0, --
food service paper,296134542139,2,1,650000,1.00,50.00%,2022-04-01,0, --
picnic thermal tote,33775476949,1,0,0,0.00,0.00%,2022-04-01,0, --
label stickers for printing,296964536563,3,0,0,0.00,0.00%,2022-04-01,0, --
custom made tags,328470276364,1,0,0,0.00,0.00%,2022-04-01,0, --
custom poly mailers,4042107134,1,0,0,0.00,0.00%,2022-04-01,0, --
custom printed greaseproof paper,300821878467,1,0,0,0.00,0.00%,2022-04-02,0, --
mug design,363833236,45,0,0,0.00,0.00%,2022-04-02,0, --
promotional cooler bags,90514580,1,0,0,0.00,0.00%,2022-04-02,0, --
food brand packaging,590684818957,5,1,630000,1.00,20.00%,2022-04-02,0, --
custom poly bags,28539052,3,1,930000,1.00,33.33%,2022-04-02,0, --
custom printed greaseproof paper,300821878467,1,0,0,0.00,0.00%,2022-04-03,0, --
personalized shot glasses,17884360,5,0,0,0.00,0.00%,2022-04-03,0, --
custom insulated lunch bags,298771665276,1,0,0,0.00,0.00%,2022-04-03,0, --
black shopping bags,14131980,1,0,0,0.00,0.00%,2022-04-03,0, --
custom printed packaging,293584118,1,0,0,0.00,0.00%,2022-04-03,0, --
picnic thermal tote,33775476949,2,0,0,0.00,0.00%,2022-04-04,0, --
shipping bags,10993011,2,0,0,0.00,0.00%,2022-04-04,0, --
food service paper,296134542139,2,1,960000,0.00,50.00%,2022-04-05,0, --
plastic t shirt bags,488011180472,1,0,0,0.00,0.00%,2022-04-05,0, --
food brand packaging,590684818957,6,1,990000,1.00,16.67%,2022-04-05,0, --
custom coffee mugs,24172830,11,0,0,0.00,0.00%,2022-04-06,0, --
customized plastic cups,298180537823,2,0,0,0.00,0.00%,2022-04-06,0, --
custom packaging plastic bags,447288118765,4,0,0,0.00,0.00%,2022-04-06,0, --
a label printer,337153513096,13,0,0,0.00,0.00%,2022-04-06,0, --
food service paper,296134542139,1,0,0,0.00,0.00%,2022-04-07,0, --
logo greaseproof paper,388843237634,12,0,0,0.00,0.00%,2022-04-07,0, --
custom printed shot glasses,630153869,1,0,0,0.00,0.00%,2022-04-07,0, --
label and sticker printer,355501746709,7,0,0,0.00,0.00%,2022-04-07,0, --
custom mugs,10115561,115,1,700000,1.00,0.87%,2022-04-08,0, --
custom packaging plastic bags,447288118765,2,0,0,0.00,0.00%,2022-04-08,0, --
custom printed tags,114339512,2,0,0,0.00,0.00%,2022-04-08,0, --
branded coffee cups,1213529396,2,0,0,0.00,0.00%,2022-04-09,0, --
promotional cooler bags,90514580,1,0,0,0.00,0.00%,2022-04-09,0, --
t shirt bags,295545918470,1,0,0,0.00,0.00%,2022-04-09,0, --
takeaway food packaging,3310488424,6,0,0,0.00,0.00%,2022-04-09,0, --
take away boxes for food,315083797573,9,0,0,0.00,0.00%,2022-04-09,0, --
custom poly bags,28539052,5,0,0,0.00,0.00%,2022-04-09,0, --
box packaging wholesale,320363848474,3,1,1080000,1.00,33.33%,2022-04-09,0, --
custom mugs,10115561,170,0,0,0.00,0.00%,2022-04-10,0, --
